title,rating,review_text,location,hotel,label
Excelente hotel clasico,5,"Volví la pasada semana, tres días a este magnifico hotel y volví a disfrutar de sus excelentes instalaciones, la belleza de su decoración, la inmejorable situación en el centro de Sevilla pero aislado de bullicio de la ciudad. Comprobé también la estupenda atención de su personal, (además coincidiendo con la visita del príncipe de Japón), en recepción, en el precioso bar americano y en la agradable terraza. Tan solo un pero en el servicio de desayuno, que se sirve en un patio delicioso, con productos bien surtidos, pero cuyo personal no parece estar a la altura del establecimiento. La primera mañana presencié un regañina descomunal por parte de la maître o encargada de sala a un camarero, incluso con palabras gruesas, en medio de la sala y a la vista de todo el mundo, absolutamente inapropiado. El segundo día había otra señorita recibiendo y colocando a los clientes, que entre uno y otro, esperaba en la entrada desperezándose y estirándose sin el menor disimulo. Y el tercer día, al recoger una mesa, se cayó un vaso o una copa, se rompió y allí quedó, al menos diez minutos en medio del patio, mientras camareros y clientes pasaban por encima de los cristales sin que nadie hiciera ademán de retirarlos. Se que son incidencias puntuales, pero acumulados en tan solo tres días en el mismo sitio y en un establecimiento tan magnífico hacen pensar en un descuido en la formación del personal de desayunos, que es una lástima, porque desdibuja un hotel tan hermoso y por lo demás excelente, tanto en infraestructura como en servicio
",,,1
Inmejorable,5,"Tuve la oportunidad de alojarme la semana pasada unos días en este hotel y debo reconocer que ha sido el mejor que he conocido, y son muchos los que por distintas causas he visitado. Perfectamente situado para visitar la Ciudad, aunque no invitaba a éllo demasiado los 38/40 grados que nos han acompañado. Excelente todo el conjunto: salones, habitaciones, piscina, etc. El personal en cada uno de los servicios inmejorable. Atento, educado, siempre pendiente de cualquier detalle, etc. El desayuno y cafeterias de un altísimo nivel. El hotel lógicamente no es barato, pero no cabe duda de que si uno puede permitirse un pequeño exceso este es uno de los lugares adecuados. Si tengo oportunidad espero volver.
",,,1
A cuerpo de rey,5,"No es de extrañar que el hotel lleve el nombre de un rey, siempre he dicho que la diferencia de un hotel bueno a un hotel excelente la marca el personal y en este caso nos encontramos ante la excelencia de un hotel que se ha sabido adaptar a los nuevos tiempos sin perder el carácter. El personal es profesional y atento en todo momento, la comida es buena y el precio equilibrado. La información en recepción sobre la ciudad de SEvilla es detallada y además son muy amables. Un 10!!
",,,1
MAGNIFICA EXPERIENCIA,5,"Visitar Sevilla siempre es un placer, pero si encima te alojas en el hotel Alfonso XII entonces la experiencia es aun mas rendonda. Situado en el lugar idoneo para moverte por la ciudad, Les recomiendo que intenten alojarse en este emblematico hotel que se construyó con motivo de la primera expo que se celebró en la ciudad a principios del siglo 20. Es una joya arquitectónica y el servicio es una maravilla. Tanto para un viaje de negocios como para una escapada romántica cualquier escusa es buena para alojarse en este hotel. Se merece cada estrella que ostenta.
",,,1
EL SEÑORÍO Y LA EXCELENCIA HECHA REALIDAD!!!!,5,"Tenía que ir por trabajo a Sevilla, en pleno julio y tuve la gran suerte de que la empresa hacía jornada intensiva y debía de pasar 2 días allí. En el hotel donde voy habitualmente estaba cerrado y tuve que buscar otra opción, ""Hotel con piscina de 4 o 5*"" y había una oferta. Y sencillamente ... FUÍ Y ME ENAMORÉ de este Hotel. Sus empleados sonrientes, afables y siempre atentos. Instalaciones impecables en todos los sentidos incluida la piscina. El desayuno muy correcto y de muy alta calidad, porque desgraciadamente no pude probar nada más. En definitiva ""SEÑORÍO Y EXCELENCIA A RAUDALES"". El único inconveniente es su precio que aunque MUY JUSTIFICADO se escapa del bolsillo de muchos mortales, pero si como yo teneis la gran suerte de pasar una noche allí NO LO DUDEIS Y HACEDLO.
",,,1
"LUJO, CONFORT Y EXCELENTE UBICACION",5,"El hotel ocupa un magnifico edificio, recientemente restaurado, con materiales tradicionales y líneas modernas que le confieren un ambiente suntuoso. Todo en él rezuma buen gusto, elegancia y confort. Las habitaciones están dotadas con todo lo necesario para una cómoda estancia, contando con una excelente cama que te proporciona el merecido descanso tras una magnífica jornada sevillana, a la que pone la guinda. El desayuno se sirve en el restaurante de la planta baja, con productos de primera calidad y una extensa gama donde elegir. Todo el servicio del hotel es excelente, amables, solícitos y preocupados por atenderte satisfactoriamente. Su situación en la peatonal calle de San Fernando, en pleno corazón de Sevilla, lo convierten en el enclave perfecto. Ubicación, suntuosidad, servicio, calidad y confort hacen del Hotel Alfonso XIII, el hospedaje ideal para cualquier visitante.
",,,1
Excelente en todos los sentidos,5,"Debo reconocer que el hotel es una maravilla, el edificio majestuoso y grandioso. Ubicación muy buena, muy céntrico. El trato humano extraordinario. Una decoración un poco recargada, para mi gusto. Nuestra habitación perfecta, cama enorme, King size, muy confortable. Unicamente encontré que las amenities del baño algo escasas, en comparación con otros hoteles de esta categoria. Aconsejaria a la gobernanta que repasara los armarios, las perchas con bastante polvo. Los desayunos muy completos. Me gustaria volver cuando retorne a Sevilla.
",,,1
maravilloso hotel,5,"Un hotel magnífico. Desayuno espléndido y el personal muy servicial. Hemos tenido la mala suerte de coincidir con los clientes más ruidoso que he visto en un hotel así, pero al mencionarlo en recepción nos han tratado fenomenal. Sin embargo, creo que la insonorización de las habitaciones no está en consonancia con el resto del hotel, que como digo, es fantástico.
",,,1
Maravilloso hotel en una gran ciudad,5,"Ha sido mi segunda estancia en este hotel, la primera antes de la reforma. Alojarse en este hotel es un lujo que vale la pena, el edificio, la decoracion, han sabido realizar la reforma sin perder el encanto y la esencia, la habitación, el maravilloso desayuno en el patio, ademas de la variedad preparan platos calientes en el momento. Es un hotel para disfrutar. Intentare poder costearlo en mi próxima visita a esta maravillosa ciudad.
",,,1
Excelencia en una ciudad para vivir,4,"Tras la restauración el hotel ha mejorado de manera extraordinaria. Es cómodo, confortable, goza de las comodidades de los mejores y más modernos hoteles. Para mi algún concepto de decoración se encuentra fuera de lugar como por ejemplo mobiliario de los pasillos de las habitaciones. El personal es muy educado y eficaz. En cuanto a la restauración el desayuno es excelente. En cuanto a la cena tuve una mala suerte con un raquítico entrecot con más pitraco que carne. Inmediatamente fue sustituido por un excelente solomillo con excusas del maitre. Repetiré
",,,1
HERMOSO. MAGICO,5,"A pesar de las criticas variadas elegimos el hotel para nuestra estadia en el hotel. las habitaciones estan TODAS renovadas no solo algunas como lei en alguna critica. los colchones y las almohadas impecables. la ropa de cama y los amenities de primererisima linea. hermoso el bano aunque le critico que no este compatimentado. me extrano que hayan pintado las baneras. eso no quedo prolijo. sino los anos son preciosos. las habitaciones estan muy bien decoradas con aranas y muebles de primer nivel. todo nuevo e impecable. durante nuestra estadia se veia un pibtor siempre haciendo retoques sobre lo ya impecable. la habitacion era silenciosa. la atencion cuidada. el desayuno impecable aunque una manana un poco lento para traer un macchiatto. la ubicacion es inmejorable para recorrer Sevilla. nos recomendaron un tablao y la taberna del alabardero, excelentes sugerencias las dos. hotel encantador construido para la expo de 1929. si tuviera que agregarle algo seria una pileta climatizada para ir a la tarde antes de ir a comer. 100% recomendable. una experiencia inolvidable para recorrer Sevilla estando ya en uno de los lugares historicos mas hermosos y emblematicos de la ciudad. para llegar con auto es dificil ya que hya que entrar un poco en la peatonal. sugiero coloquen algun cartel senalizando el acceso ya que nos perdimos y dimos varias vueltas.
",,,1
"El lugar perfecto, lo demás no tanto",3,"Elegimos este hotel por su belleza y situación y desde luego ambas cumplieron nuestras expectativas. Es un hotel bellísimo en el que uno puede imaginarse viviendo etapas emocionantes de la historia, Además, su situación, en pleno centro histórico, te permite llegar andando a los lugares más importantes de la ciudad. Pero ahí acaban los halagos. Para ser un 5 estrellas GL, se percibe una gran falta de detalles. El primero de ellos es el hecho de que, en estas fechas, aún cobren por utilizar el wifi en las habitaciones y, ojo, no es un precio testimonial, sino nada más y nada menos que 30 euros al día. Nos alojamos en una suite, que creo que ya tiene un precio bastante alto, como para que se cobre también por internet. Por otro lado, el baño es precioso y amplio, pero es un ""todo en uno"", es decir, el inododro no queda separado del resto y, además, solo hay bañera con ducha y no ambas por separado. Creo que en este tipo de establecimientos estos requisitos deberían ser indispensables y más aún sabiendo que fue remodelado no hace ni un año. Finalmente, la comida del Restaurante San Fernando, es escasa, demasiado cara y para mi gusto nada de otro mundo. Lo cual incluye también el desayuno que no es de la calidad que cabría esperar de un lugar así. Ni siquiera el zumo de naranja es natural... El servicio es bastante amable y simpático, pero tampoco nada destacable. En definitiva, creo que lo bueno de este lugar no tapa el resto de defectos. Estoy segura de que dentro de la oferta hotelera sevillana existen mejores opciones.
",,,3
Una verdadera experiencia de gran lujo.,4,"Un edificio espectacular en el que es imposible no sentirse especial. La decoracion y ambientacion de los espacios comunes es impresionante!! Ademas hace poco el hotel ha sido reformado, y eso lo hace aun mas especial. No le doy la maxima puntuacion por lo siguiente: el personal de recepcion me parecio muy arrogante, el mapa que me dieron de la ciudad era muy malo, los precios con abusivos ( entiendo que es un 5 estrellas gran lujo, pero no soy tonto...) internet es de pago y tambien con un preio abusivo... La habitacion es muy bontia, pero en el caso de la mia ( era la 230) las terminaciones del baño dejan mucho que desear (por no decir que se olvidaron de quitar las ""cuñas"" de los azulejos).Aun asi volveria en el futuro.
",,,1
2 días perfectos!!!,5,"He viajado con mi familia para visitar Sevilla durante 5 días, los 2 últimos días los hemos pasado en este clásico de la hotelería sevillana. Sólo tenemos palabras de agradecimiento al personal que nos ha atendido. Ubicación inmejorable, se respira la clase y el lujo. En mi opinión algunas zonas necesitan reformas y mayor hincapie en la limpieza. Gracias nuevamente a todo el personal!!!
",,,1
"inolvidable, magnífico",5,"Es dormir en el lujo andaluz, con un servicio inmejorable, decoración fantástica, elegante, detalles de un auténtico palacio. La situación es inmejorable, a pocos pasos caminando de la catedral, en plena Puerta de Jerez que es la entrada al corazón de Sevilla, con visitas a los jardines de los Reales Alcázares, la Real Fábrica de Tabacos, Torre del Oro... es estar rodeado de la historia de Sevilla y de sus mejores monumentos.
",,,1
Execelente hotel,5,"Sin duda alguna, es de los mejores hoteles que he estado. Hemos disfrutado muchisimo de las instalaciones, así como del hotel en sí. El personal del hotel muy atento. El desayuno riquisimo. El único inconveniente es que tienes que desplazarte con taxi por Sevilla. Ya que no está muy centrico.
",,,1
Gran Lujo poca calidad de servicio.,3,"Nuestra estancia fue durante la noche vieja de este año 2012. Contratamos una habitación gran lujo con cena y cotillón de nochevieja. El hotel corresponde a un marco incomparable, el palecete es fantástico ubicado en el centro de Sevilla. Sí bien nuestra experiencia no ha sido buena ya que lo bueno de este hotel se queda en la maravilla del edificio y en la excelente ubicación. La habitación no se correspondía con una gran lujo, era pequeña y son vistas. Pedimos un cambio y nos ofrecieron una habitación de inferior categoría en la planta baja. Por otro lado la calefacción no funcionaba al parecer según una de las camareras de la planta... la calefacción de la habitación. 126 ( que era la nuestra) llevaba un par de semanas sin funcionar.... Nos enviaron a la persona de mantenimiento en tres ocasiones sin embargo seguía sín funcionar. Pedimos un cambio de habitación y no nos dieron respuesta, hasta pasadas varias horas. La opción q volvían a proponernos era la habitación de menor categoría en la planta baja..... Al final pedimos un radiador suplementario y quedamos que nos buscarían una opción de habitación equivalente a la nuestra donde sí funcionara todo correctamente. Nunca más se volvieron a poner en contacto con nosotros. Las colas en recepción eran constantes, el servicio lento y poco proactivoEn definitiva, la relación calidad/precio no existe. Pagas mucho por estar en un bonito palacio sin más. No volveré a ese hotel nunca más.
",,,3
Isla en la ciudad de Sevilla,5,"Fantastico hotel en Sevilla a un paso de cualquier parte. Sus amplias habitaciones, y sus comodisimas camas son un complemento perfecto para un dia por la ciudad. Me parecian mas comodas las camas antes de la remodelacion, asi como parte de la decoracion que era mas decadente pero tenia un encanto especial. Siempre que puedo, me alojo en este hotel, menos en semana santa, que pese a que me gustaria resulta prohibitivo. Me vuelvo a alojar en 20 dias, y ya ansío su paz y tranquiliad y sus maravillosos desyunos en el patio. Consejo sobre las habitaciones: Mejor piso superio, en las Gran de Luxe y suite tiene unas maravillosas vistas a la giralda.
",,,1
Todo exelente menos el final...,4,"La semana pasada estuve en el hotel Alfonso XIII festejando el bautizo de mi ahijada Chloe, todo estuvo genial, la comida, la atención de los camareros, el proste... todo genial y muy bueno. Seguidamente, nos permitieron ir a la terraza de la piscina para concluir con la celebración, nos sentamos, pero el asombro vino, cuando tardaron más de 30 min en atendernos, mayor fue la sorpresa cuando la camarera que llego no entendia muy bien el castellano (no fue un gran problema) pero no sabía exactamente que es lo que tenían (licores y bebidas), se vio perfectamente o que no era de este departamento o que llevaba 2 días trabajando. Tras este contratiempo; vino el siguiente: tuvimos que esperar de nuevo 30min de reloj para que la misma camarera nos sirviera nuestras bebidas, comprensiblemente no las pudo traer todas, puesto que eramos un ""gran grupo"" (6-8 pax), esta señorita se marcho y vino 15min más tarde para taer el resto de bebidas, es decir, algo incomprensible para un hotel de esta categoría. Por supuesto no quisimos tomar nada más y nos fuimos a otro local del centro a seguir con el festejo. En conclusión, comida y atención de los camareros en sala de 10, atención de camareros en terraza piscina un 0.
",,,1
Hotelito céntrico pero tranquilo con buen servicio,4,"El hotel esta en una casa de cuatro plantas típicamente gaditana: Patio interior con fuente y galerías entre las habitaciones, lo que lo hace muy luminoso, a pesar de estar en una calle estrecha del centro. El personal es muy agradable y servicial. Las habitaciones están algo justas, pero las camas son cómodas y se puede dormir bien, porque (además) no se oyen ruidos de la calle. La limpieza es buena y el desayuno muy completo. La situación permite recorrer a pie el centro de Cádiz sin grandes esfuerzos. Volveremos a visitarlo.
",,,1
Céntrico y al mismo tiempo muy tranquilo,5,"Es hotel es pequeño, decorado con buen gusto. La habitación nuestro perfecta, no faltaba nada, todo muy limpio. A pesar de estar en un sitio tan céntrico que tienes lo más bonito de Cádiz a un paso, está muy tranquilo. El personal sumamente amable y profesional. Seguro que volveremos a alojarnos e este hotel cuando volvamos a Cádiz. Gracias por hacernos sentir como en casa.
",,,1
Céntrico y con buenos servicios,4,"Hotel muy céntrico, personal amable y muy buen desayuno. La habitación estaba bien, aunque la cama poco confortable. Por lo demás, quizás algo caro para ser un dos estrellas. Algo ruidoso por la noche, pero en la calle, en el hotel no se escucha nada.
",,,1
Fin de semana increíble en Cadiz,4,"El hotel esta muy céntrico ,es muy bonito y el personal es muy agradable. Siempre repetiría si mi visita a Cádiz es en invierno. Me gusta mucho. El desayuno esta bastante bien .La zona es muy céntrica pero a la vez muy tranquila. Repetire.
",,,1
EXCELENTE,5,"Hotel pequeñito, así que no esperes grandes instalaciones. Lo que sí vas a encontrar es un hotel lleno de encanto en cada uno de sus rincones. Tienen una excelente página web que recomiendo por si se quiere visionar previamente la habitación escogida, ya que todas son diferentes. El desayuno es muy variado y exquisito. El personal muy profesional y encantador. La ubicación, perfecta. Totalmente recomendable.
",,,1
Amabilidad y sonrisa en el centro de Cádiz,5,"El hotel argantonio, en el centro de la tacita de plata, he de decir que me ha sorprendido gratamente, Ni esperéis tener la playa cerca, ni un gran otee de támaño, es pequeño, acogedor pero sin duda lo mejor es el trato personal de cada uno de los empleados, la recepción, te explican todo con tal encanto que hace que disfrutes mas de la estancia, nosotros hemos ido en agosto y es perfecto para paterarte la ciudad lo tienes todo a un paso porque cadiz y coche no son compatibles. El hotel esta lleno de velas y es de estilo mozárabe, una autentica maravilla, sin duda volveremos pero mas tiempoGracias a la estancia tan agradable que nos habéis hecho pasar y hasta pronto!
",,,1
"Hotel oscuro, deprimente, incomodo ... anda a otro lado!",1,"Hotel oscuro, triste y deprimente … una lastima porque tiene potencial para ser un hotelito con encanto … pero terriblemente mal aprovechadas sus posibilidades …Cosas buenas:1) Ubicación: excelente punto. Bien ubicado en medio del casco antiguo de Cadiz y a pasos de sus atracciones mas importantes. Esto considerando que quieras alojarte en el área histórica … la playa esta a 10 min en automóvil. 2) Atención: la recepcionista una chica muy amable y servicial que nos atendio muy bien y muy simpáticaTodo lo demás:Hotel: viejo, antiguo y deprimente. Con limpieza dudosa y oscuridad en pleno verano … Ascensor para subir a los pisos altos que demora un siglo. Desayuno incluido que para lo que ofrecen … mejor no incluir nada … Jugo artificial de bidón, croissanes y magdalenas de supermercado envueltas en su propio plástico, mermeladas en formato y calidad de avión clase turista, en fin … café quemado intomable … todo esto en un ambiente de luz artificial y ambiente deprimente, en fin … en cualquier otro barcito, confitería estaras infinitamente mas feliz comenzando tu dia. Habitaciones: antiguas, con decoración de hostal barato, cama con colchón duro … imposible el descanso. Sabanas … alguna vez fueron blancas … Toallas en extremo desgaste, duras y gastadas … El hotel no tiene un precio acorde a lo que es … malísima relación precio calidad.
",,,0
HOTEL AGRADABLE,3,"Nos hospedamos en una habitación interior, tranquila, pero muy oscura. El baño era ok, lo malo era que no tenía ni secador de pelo. La atención muy buena, hay una recepcionista estadounidense muy correcto, y Carmen que está por las mañanas es muy servicial y cortés. El desayuno está Ok, variedad un 5 y calidad un 9. Lo único que sugiero poner es un zumo de naranja natural y no de botellín Hero, aunque el de melocotón es pasable. Tienen un ordenador con internet gratuito pero el pobre va muy lento y se apaga sólo. La ubicación es genial para conocer la ""Tacita de plata"" de Cádiz. No tiene Parking y no es muy fácil aparcar cerca. Recomiendo este hotel igualmente.
",,,3
Tiene dos estrellas pero debería tener tres,4,"Estuvimos dos noches (no había disponibilidad para más), a principios de agosto. Ocupamos una Junior Suite. La habitación es sin ser muy grande, con una superficie aceptable y muy acogedora, un armario con gran capacidad y un colchón comodísimo. El cuarto de baño moderno y funcional. La atención del personal excelente al igual que los desayunos. No tiene garaje propio pero muy cerca hay un parking público. Se encuentra ubicado en todo el casco antiguo de Cádiz (zona monumental). El hotel tiene dos estrellas pero todo lo que ofrece se corresponde perfectamente con al menos uno de tres. Volvería sin duda a dicho hotel que creo que sobre todo está indicado para turismo en Cádiz capital.
",,,1
Es un hotel diferente en pleno casco histórico,4,"Es un hotel pequeño pero con mucho encanto. No hay dos habitaciones iguales y están decoradas de manera muy original. El hotel en general es muy bonito, su ubicación es lo mejor puesto que estás en la parte antigua de la ciudad y puedes ir caminando a cualquier sitio. Además cerca hay sitios muy recomendables para cenar o para tomar una copa. El desayuno también me sorprendió, no es un bufet grande pero el café es muy bueno y los dulces riquísimos. El personal de recepción, tremendamente amable. Dejé el hotel a las 6 de la mañana y a pesar de que estaba fuera del horario de desayuno me prepararon un café.La única pega es que si la habitación da a la calle no necesitarás despertador. A las 8 empieza el ajetreo y al ser una calle estrecha se oye todo.
",,,1
Una joya en el corazon de la tacita de plata,5,"Este hotel, enclavado en el casco antiguo de Cadiz, entre callejuelas estrechas, es una joya en su totalidad. El ambiente creado por la ecléctica mezcla de estilos, desde el colonial tradicional hasta las pinceladas arabes le dan un encanto especial. La luz que baja por el patio interior desde la terraza que hay en el tejado en la cual se puede uno relajar por la tarde alumbran un muy bien cuidado entorno. La atención es inmejorable, el desayuno completo y agradable de tomar en el pequeño pero familiar comedor. Las habitaciones, unas mas grandes que otras, son suficientes para el viajero que viene a disfrutar del ambiente gaditano. En global, muy por encima en su calidad y servicio de las 2 estrellas que posee aunque no disponga de restaurante más que para el desayuno. La situación del hotel es difícil de mejorar ya que, a pesar de estar en el casco antiguo, se encuentra en su periferia por lo que se aleja del constante bullicio que caracteriza la zona. El único punto negativo es que no dispone de parking, por lo que el que llega en coche debe dejarlo en el parking publico que hay a 5 minutos andando, pero, claro, pagado ...
",,,1
Muy recomendable. Detalles muy cuidados.,4,"Pasamos unos días en Cádiz para ver a unos amigos y nos recomendaron este hotel. Acertaron. La decoración de la habitación que nos tocó muy cuidada con pequeños detalles y el personal del hotel muy amable en todo momento. La ubicación es muy buena (muy céntrico) aunque es cierto que si vas con coche resulta un poco complicado aparcar. si volvemos a Cádiz repetiremos!
",,,1
Hotel con encanto,5,"Un pequeño y encantador hotel en el casco antiguo de la ciudad. Personal muy agradable ... vale la pena se no quieres coger el coche en la ciudad. Lo único malo es la conexión de la televisión, pero son detalles...
",,,1
"Muy bien, aunque un poquito subido de precio",4,"El hotel está catalogado como 2 estrellas, pero ni las instalaciones ni el precio se corresponden a esa categoría. Nuestra habitación era espaciosa y bonita. El desayuno es muy completo. La bollería recién hecha está deliciosa. Además hay tostadas, cereales, fiambre, y el café es café café, te lo preparan en el momento, buenísimo. La única crítica negativa que puedo hacer es que dejen fumar en el patio interior. Aunque en la habitación hay doble puerta, el desagradable olor a tabaco se cuela dentro.
",,,1
hotel muy recomendable,4,"El hotel es bonito, con encanto y un personal muy amable. tengo que decir a la gente que se queja del ruido que si quieren un hotel en el centro es una de las desventajas que tienen que tener en cuenta, como se suele decir en mi tierra "" tetas y sopa no caben en la misma boca"" .y aparte de esto tengo que decir que me aloje en findesema y dormi perfectamente, la cama era comoda, el colchon algo duro pero es normal los colchones nuevos en los hoteles suelen serlo. Respecto al desayuno a mi me parecio de buena calidad y muy correcto con lo necesario para un buen desayuno mediterraneo, que es de lo que se trata. Ademas el cafe te lo hacen en maquina y al instante, no como en la gran mayoria de los Hoteles que te cobran incluso mas de 10 euros por un desayuno y te ponen una jarra de cafe de pucherete que te revuelve el estomago. Yo recomiendo el hotel y me parece que tiene una buena relacion calidad precio, he visto 3 estrellas peores
",,,1
"desastre, se oye todo y no se puede dormir",3,"El hotel es bonito, muy bien decorado, pero claro a mi novio y a mi nos toco dormir en dos camas juntas, vamos una doble ,se dormia fatal. Por la noche es imposible dormir alli por el ruido, el de al lao vino de juerga y se escuchaba ducharse y hablar con su novia que parecia que estaba metido en nuestra habitación. Las limpiadoras por la mañana temprano hablan fuerte entre ellas. EL Minibar una porqueria la verdad, pagas 94 euros y ni siquiera una botellita chica de alcohol, solo traia dos zumos xicos, dos botellas de agua xicas, y unas latas de refresco. Me parece muy caro para lo mal que se pasa la noche alli. Solo se lo recomendaria a las personas que no les importen pasar mala noche.
",,,3
Centricamente acojedor con encanto.,4,"Mi marido mis dos hijos y yo podemos decir que fuimos los 4 primeros clientes del hotel. Lo encontramos por casualidad y estaban terminandolo en Agosto de 2006, lo que no pudimos usar fue el ascensor pues le faltaba el permiso., Apesar de las pequeñas molestias de los ultimos retoques lo recordamos con mucho cariño y nos parecio muy bonita y acojedora la decoracion. El personal fue muy correcto y la dueña, Tere muy amable y cariñosa. Esperamos volver pronto.
",,,1
Un hotel agradable,4,"Cosas positivas:-El personal es extremedamente amable y tiene muy buena predisposición.-La habitación en el primer piso era muy bonita y bien decorada, como el resto del hotel. -El desayuno es muy correcto. Es falso lo que dice otra crítica sobre que es escaso. Y el jamón estaba buenísimo. Eso sí, los quesos eran tranchetes y quesitos el caserío.-Supercéntrico. Excelente localización. Cosa mejorables:-El material de baño y accesorios eran muy escasos. Una microbotellita de gel y otra de champú. Buenísimo, por otra parte. No había gorro de baño (y como la ducha caía de arriba te mojabas el pelo a la fuerza). No había abrillantador de zapatos, ni body milk, ni colonia... Ahora que para viajar en avión hay que reducir el volumen de liquidos, estos detalles se aprecian bastante. No había tampoco secador de pelo, pero me prestaron uno sin problemas. -En la habítación se echaba de menos una mínima informacion sobre el hotel (cómo se llama a recepción, horarios de desayunos, check out time, etc...) -la WIFI no llegaba a mi habitación. Había que bajarse a recepcion con el portatil lo cual era bastante incomodo. El ordenador que tienen para los clientes abajo tiene un teclado criminal en el que la mitad de las teclas fallan. Por favor cambienlo! Los teclados cuestan dos duros.-En la habitación había UN único enchufe disponible. Había que elegir entre tener enchufado el portatil, o cargar el movil (que uso como despertador y por eso lo tengo al lado de la cama) o enchufar la lampara de la mesilla. Al final elegí el portátil y desenchufé la nevera para tener el movil dentro de la habitación y no en el baño. Cosas dificilemente arreglables pero negativas:-Mi habitación, la 105 tenía una ventana minúscula que daba a un patio, cero vistas.-Las paredes son de papel, se oye a los vecinos abriendo los grifos del lavabo, duchandose...
",,,1
"Decoracion cuidada, diferente y trato agradable",4,"Tras pasar un fin de semana en Cadiz, recomiendo sin lugar a dudas este Hotel, ya que su ubicación es perfecta y céntrica, la decoración está minuciosamente cuidada y diferente de lo que estamos acostumbrados, y el trato es muy agradable y familiar. Por ultimo, agradecer las recomendaciones realizadas por el personal de recepción para comer por Cadiz, ya que acertó en cada una de las propuestas que nos realizó.Un saludo, Nuria y Miguel.
",,,1
me encantó el hotel argantonio,4,"Pasé una noche en el hotel Argantonio este mes de agosto y nuestra experiencia fue muy positiva: el hotel es precioso y muy céntrico, el personal amable, las habitaciones confortables (aire acondicionado, nevera con minibar, TV plana), muy limpio y el buffet desayuno muy correcto (contaba con bollería, cereales, tostadas, fruta, yogures y café espresso). En mi opinión, lo recomendaría sin dudarlo y por supuesto volvería a alojarme en él si volviera a Cádiz. La ciudad es espectacular!
",,,1
HORRIBLE,1,"FECHA VIAJE: JUNIO 2013Trato personal: Malo ( trato condescendiente, altivo y poco agradable)Limpieza: Mala ( En general muy descuidado: pintura, arreglos, etc... y en particular: baño sucio, habitación sin ventilar...)Decoración: Cutre ( desfasada, poco cuidada y muy poco confortable)Ambiente: Malo ( muy muy ruidoso, nada cálido ni cómodo) NO RECOMENDABLE, por ese precio hay hoteles o incluso hostales muchísimo mejor en Córdoba. Sólo puedo decir que tengo que volver este mes a Córdoba y NO VUELVO A ESE HOTEL pero ni de broma.
",,,0
Bien situado,3,"Hemos tenido la suerte de estar en este hotel coincidiendo con los patios de flores de Córdoba y se puede ir andando prácticamente a casi todas partes desde allí,monumentos judería, patios etc. En cuanto al hotel, me ha gustado:la limpieza de las habitaciones y trato estupendo del personal del comedor, las comida variada y bien elaborada. No me ha gustado:el personal de recepción, parece que les incomoda que vayas a preguntar sobre cualquier duda, no tenían mapas de Córdoba ni ganas de informarte. Hay cosas que deberían ser cambiadas, por ejemplo el suelo del ascenso;,el cristal de las mesitas de noche(la mía tenía rotas las esquinas y puede suceder algún percance).
",,,3
vacaciones en cordoba,2,"El Hotel es de tres estrellas, pero entiendo que lo correcto seria de dos. Lo mejor es su ubicación que está al principio del barrio antiguo. Hotel que precisa mejoras, sobre todo en decoración. Para desayunar (10 euros) como fueses un poco tarde habia cosas que ya no reponian (el 15.5.13) me indicaron que tuvieron una excursión (autobus completo) que desayunaron antes que nosostros y tuvimos que conformarnos con lo que habia.
",,,0
Hotel perfecto a buen precio,5,"Estuve varios días en este hotel en una cuádruple, que eran 4 camas individuales con un gran baño. El desayuno estaba muy bien con gran variedad. Su ubicación es impecable, llegando en 10 minutos aproximadamente al centro.
",,,1
""" UNA ESTRELLA MENOS """,3,"Un Hotel de 3* pero en realidad es de 2*.Esta muy centrico, es lo bueno que tiene, se va andando perfectamente a todos los sitios. Las habitaciones son muy basicas sin nada excepcional el cuarto de baño normal. El desayuno es buffet, puedes elegir bien dulce y salado. En recepción hay una chica muy poco agradable, no te da ni los buenos dias, le cuesta trabajo hablar y orientarte sobre la ciudad, mientras que los demás son muy simpaticos y agradables el problema es cuando está ella que no te informe..... en resumidas cuentas, no le puedes preguntar nada, lo demás bien, para un fin de semana está pasable.
",,,3
Horrible,1,"Sencillamente, solo se me ocurre una forma de valorar este hotel. Pésimo. Huele mal. Las camas individuales son viejas, pequeñas e incómodas. La insonorización, simplemente no existe. La limpieza bien parece inexistente. El desayuno, desastroso (huevos revueltos fríos, bollería industrial, queso que parecía de atrezzo, etc...). El parking (que si tienes mucha suerte tendrá las luces encendidas), solo apto para vehículos de tamaño scalextric, etc...
",,,0
